Name;Version;God_Class;Lazy_Class;Complex_Class;Large_Class;Refused_Request;Data_Class;Feature_Envy;Brain_Class;Hub_Like_Dependency;Class_Cyclic_Dependency;Unhealthy_Inheritance_Hierarchy;Long_Method;Long_Parameter_List;Shotgun_Surgery;Brain_Method;Unstable_Dependency;Package_Cyclic_Dependency;Total;Distinct_Count
org.apache.solr.bench.search.JsonFaceting.BenchState;;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;3;3
org.apache.solr.bench.search.JsonFaceting.BenchState.ThreadState;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.solr.bench.search.NumericSearch;;0;0;0;1;0;1;0;0;0;0;0;0;8;0;0;0;0;10;3
org.apache.solr.bench.search.NumericSearch.BenchState;;0;0;0;0;0;1;1;0;0;0;0;2;2;0;0;0;0;6;4
org.apache.solr.client.solrj.response.FacetField;;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;5;2
org.apache.solr.client.solrj.response.QueryResponse;;1;0;1;1;1;0;1;0;0;0;1;7;13;6;0;0;0;32;9
org.apache.solr.client.solrj.response.FacetField.Count;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.solr.bench.search.QueryResponseWriters;;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;2
org.apache.solr.bench.search.QueryResponseWriters.BenchState;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2
org.apache.solr.client.solrj.impl.NoOpResponseParser;;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;1;0;5;3
org.apache.solr.core.SolrCore;;1;0;1;1;0;0;1;0;0;0;1;44;100;25;0;13;0;187;9
org.apache.solr.bench.search.SimpleSearch;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2
org.apache.solr.bench.search.SimpleSearch.BenchState;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
